origin,destination,year,value
800,566,2012,2
800,578,2012,52
800,586,2012,1
800,598,2012,1
800,616,2012,4
800,620,2012,2
800,643,2012,1
800,646,2012,4
800,706,2012,2
800,710,2012,141
800,716,2012,12
800,729,2012,219
800,748,2012,7
800,752,2012,191
800,756,2012,32
800,792,2012,4
800,804,2012,1
800,818,2012,15
800,826,2012,1269
800,840,2012,1231
800,894,2012,112
800,1003,2012,20
800,24,2013,2
800,36,2013,48
800,40,2013,18
800,56,2013,18
800,72,2013,27
800,76,2013,2
800,100,2013,1
800,120,2013,1
800,124,2013,844
800,140,2013,3
800,178,2013,1
800,188,2013,2
800,203,2013,4
800,208,2013,27
800,218,2013,1
800,231,2013,20
800,233,2013,1
800,246,2013,9
800,250,2013,70
800,276,2013,120
800,288,2013,1
800,300,2013,6
800,324,2013,3
800,344,2013,1
800,348,2013,3
800,356,2013,1
800,372,2013,34
800,380,2013,35
800,384,2013,1
800,400,2013,1
800,404,2013,602
800,410,2013,20
800,426,2013,3
800,430,2013,2
800,508,2013,3
800,516,2013,4
800,528,2013,338
800,554,2013,1
800,578,2013,82
800,586,2013,1
800,598,2013,1
800,604,2013,1
800,616,2013,4
800,620,2013,3
800,646,2013,5
800,706,2013,2
800,710,2013,146
800,716,2013,12
800,729,2013,219
800,748,2013,7
800,752,2013,406
800,756,2013,31
800,792,2013,7
800,804,2013,1
800,818,2013,17
800,826,2013,980
800,840,2013,1185
800,894,2013,102
800,1003,2013,2686
800,24,2014,6
800,36,2014,51
800,40,2014,18
800,56,2014,23
800,72,2014,27
800,124,2014,804
800,208,2014,40
800,231,2014,22
800,246,2014,9
800,250,2014,80
800,276,2014,120
800,300,2014,8
800,344,2014,5
800,348,2014,5
800,372,2014,29
800,380,2014,34
800,404,2014,591
800,410,2014,23
800,516,2014,5
800,528,2014,453
800,578,2014,101
800,608,2014,5
800,646,2014,5
800,710,2014,696
800,716,2014,8
800,748,2014,5
800,752,2014,522
800,756,2014,30
800,792,2014,23
800,818,2014,15
800,826,2014,878
800,840,2014,1178
800,894,2014,105
800,1003,2014,1213
804,32,2003,3
804,36,2003,44
804,40,2003,38
804,56,2003,152
804,124,2003,817
804,170,2003,1
804,203,2003,34
804,208,2003,60
804,218,2003,2
804,246,2003,19
804,250,2003,519
804,276,2003,57309
804,348,2003,15
804,352,2003,3
804,372,2003,88
804,380,2003,25
804,440,2003,1
804,528,2003,478
804,554,2003,1
804,578,2003,73
804,591,2003,2
804,604,2003,2
804,643,2003,1
804,724,2003,65
804,752,2003,218
804,756,2003,16
804,826,2003,426
804,840,2003,33724
804,858,2003,12
804,32,2004,10
804,36,2004,40
804,40,2004,65
804,56,2004,144
804,70,2004,1
804,124,2004,961
804,196,2004,4
804,203,2004,38
804,208,2004,65
804,218,2004,2
804,246,2004,20
804,250,2004,583
804,276,2004,57693
804,300,2004,3
804,348,2004,27
804,352,2004,3
804,372,2004,136
804,380,2004,29
804,440,2004,1
804,528,2004,440
804,554,2004,1
804,578,2004,74
804,591,2004,2
804,604,2004,2
804,616,2004,10
804,724,2004,67
804,752,2004,179
804,756,2004,23
804,826,2004,468
804,840,2004,28484
804,858,2004,12
804,32,2005,11
804,36,2005,34
804,40,2005,101
804,56,2005,138
804,124,2005,1100
804,196,2005,12
804,203,2005,45
804,208,2005,60
804,218,2005,2
804,246,2005,20
804,250,2005,643
804,276,2005,56276
804,300,2005,3
804,348,2005,52
804,352,2005,26
804,372,2005,162
804,380,2005,29
804,528,2005,390
804,554,2005,1
804,578,2005,74
804,591,2005,2
804,604,2005,2
804,616,2005,10
804,703,2005,12
804,724,2005,68
804,752,2005,172
804,756,2005,31
804,826,2005,484
804,840,2005,24256
804,858,2005,12
804,32,2006,11
804,36,2006,30
804,40,2006,131
804,56,2006,126
804,124,2006,1177
804,196,2006,14
804,203,2006,63
804,208,2006,57
804,218,2006,2
804,246,2006,20
804,250,2006,663
804,276,2006,16446
804,300,2006,3
804,348,2006,48
804,352,2006,26
804,372,2006,163
804,380,2006,29
804,528,2006,241
804,554,2006,1
804,578,2006,74
804,591,2006,2
804,604,2006,2
804,616,2006,11
804,643,2006,2
804,703,2006,12
804,724,2006,65
804,752,2006,165
804,756,2006,28
804,826,2006,492
804,840,2006,43607
804,858,2006,12
804,32,2007,11
804,36,2007,55
804,40,2007,151
804,56,2007,109
804,68,2007,1
804,124,2007,1911
804,188,2007,18
804,196,2007,18
804,203,2007,78
804,208,2007,56
804,218,2007,1
804,246,2007,20
804,250,2007,673
804,276,2007,19573
804,300,2007,3
804,348,2007,49
804,352,2007,3
804,372,2007,197
804,380,2007,62
804,528,2007,205
804,554,2007,1
804,578,2007,74
804,591,2007,2
804,604,2007,2
804,616,2007,11
804,643,2007,2
804,703,2007,13
804,724,2007,65
804,752,2007,172
804,756,2007,21
804,826,2007,504
804,840,2007,1912
804,858,2007,12
804,32,2008,24
804,36,2008,55
804,40,2008,221
804,56,2008,100
804,68,2008,1
804,124,2008,1904
804,188,2008,18
804,196,2008,21
804,203,2008,85
804,208,2008,49
804,218,2008,1
804,246,2008,19
804,250,2008,678
804,276,2008,22156
804,300,2008,3
804,348,2008,49
804,372,2008,199
804,380,2008,63
804,528,2008,170
804,554,2008,1
804,578,2008,76
804,591,2008,2
804,604,2008,2
804,616,2008,13
804,643,2008,6
804,703,2008,16
804,724,2008,56
804,752,2008,162
804,756,2008,22
804,792,2008,2
804,826,2008,509
804,840,2008,1729
804,858,2008,12
804,32,2009,19
804,36,2009,52
804,40,2009,259
804,56,2009,89
804,68,2009,1
804,76,2009,1
804,124,2009,1914
804,188,2009,18
804,191,2009,1
804,196,2009,28
804,203,2009,87
804,208,2009,35
804,218,2009,1
804,246,2009,18
804,250,2009,702
804,276,2009,18412
804,300,2009,3
804,348,2009,47
804,372,2009,193
804,380,2009,76
804,528,2009,149
804,554,2009,1
804,578,2009,72
804,591,2009,2
804,604,2009,2
804,616,2009,17
804,643,2009,7
804,703,2009,16
804,724,2009,42
804,752,2009,163
804,756,2009,26
804,792,2009,2
804,826,2009,485
804,840,2009,1570
804,858,2009,12
804,32,2010,19
804,36,2010,42
804,40,2010,282
804,56,2010,86
804,68,2010,1
804,76,2010,1
804,124,2010,1871
804,188,2010,18
804,191,2010,1
804,196,2010,28
804,203,2010,94
804,208,2010,19
804,218,2010,1
804,246,2010,15
804,250,2010,712
804,276,2010,19398
804,300,2010,3
804,348,2010,44
804,352,2010,1
804,360,2010,1
804,372,2010,187
804,380,2010,71
804,528,2010,124
804,554,2010,1
804,578,2010,70
804,591,2010,2
804,604,2010,2
804,616,2010,20
804,643,2010,15
804,703,2010,17
804,724,2010,25
804,752,2010,140
804,756,2010,29
804,826,2010,284
804,840,2010,1475
804,858,2010,12
804,32,2011,18
804,36,2011,40
804,40,2011,308
804,56,2011,84
804,68,2011,1
804,76,2011,1
804,124,2011,1788
804,188,2011,18
804,191,2011,2
804,196,2011,28
804,203,2011,94
804,208,2011,10
804,218,2011,1
804,246,2011,11
804,250,2011,716
804,276,2011,19922
804,300,2011,3
804,348,2011,44
804,352,2011,1
804,360,2011,1
804,372,2011,175
804,380,2011,60
804,528,2011,103
804,554,2011,1
804,578,2011,12
804,591,2011,2
804,616,2011,25
804,643,2011,4
804,703,2011,17
804,724,2011,18
804,752,2011,118
804,756,2011,26
804,826,2011,252
804,840,2011,1463
804,858,2011,12
804,32,2012,18
804,36,2012,26
804,40,2012,309
804,56,2012,85
804,68,2012,1
804,76,2012,1
804,124,2012,1737
804,188,2012,18
804,191,2012,5
804,196,2012,28
804,203,2012,105
804,208,2012,9
804,218,2012,1
804,246,2012,8
804,250,2012,719
804,276,2012,20059
804,300,2012,3
804,348,2012,41
804,352,2012,1
804,360,2012,1
804,372,2012,134
804,380,2012,60
804,422,2012,2
804,428,2012,1
804,440,2012,4
804,528,2012,74
804,554,2012,1
804,578,2012,5
804,591,2012,2
804,616,2012,25
804,643,2012,5
804,703,2012,17
804,724,2012,10
804,752,2012,111
804,756,2012,16
804,826,2012,192
804,840,2012,1411
804,858,2012,11
804,32,2013,24
804,36,2013,20
804,40,2013,311
804,56,2013,33
804,68,2013,1
804,76,2013,1
804,124,2013,1605
804,188,2013,18
804,191,2013,5
804,196,2013,28
804,203,2013,110
804,208,2013,16
804,246,2013,4
804,250,2013,732
804,276,2013,261
804,300,2013,6
804,348,2013,9
804,352,2013,1
804,360,2013,1
804,372,2013,104
804,380,2013,77
804,428,2013,1
804,440,2013,6
804,442,2013,5
804,528,2013,63
804,578,2013,9
804,591,2013,2
804,604,2013,2
804,616,2013,39
804,643,2013,5
804,703,2013,17
804,705,2013,1
804,724,2013,6
804,752,2013,107
804,756,2013,19
804,826,2013,124
804,840,2013,1379
804,858,2013,11
804,32,2014,24
804,36,2014,22
804,40,2014,311
804,51,2014,43
804,56,2014,33
804,112,2014,284
804,124,2014,1468
804,188,2014,21
804,191,2014,5
804,196,2014,29
804,203,2014,292
804,208,2014,12
804,246,2014,9
804,250,2014,737
804,276,2014,299
804,300,2014,10
804,348,2014,10
804,352,2014,6
804,372,2014,97
804,380,2014,236
804,440,2014,34
804,442,2014,5
804,470,2014,27
804,498,2014,17
804,528,2014,52
804,578,2014,8
804,616,2014,35
804,620,2014,16
804,642,2014,13
804,643,2014,231787
804,703,2014,17
804,710,2014,8
804,752,2014,114
804,756,2014,17
804,826,2014,85
804,840,2014,1424
804,858,2014,11
807,36,2003,14
807,40,2003,17
807,56,2003,20
807,124,2003,85
807,191,2003,1
807,203,2003,3
807,208,2003,19
807,246,2003,12
807,250,2003,84
807,276,2003,3198
807,348,2003,1
807,352,2003,1
807,372,2003,3
807,380,2003,37
807,528,2003,85
807,554,2003,1
807,578,2003,6
807,642,2003,1
807,688,2003,1403
807,752,2003,329
807,756,2003,114
807,826,2003,402
807,840,2003,146
807,36,2004,14
807,40,2004,31
807,56,2004,36
807,124,2004,81
807,203,2004,3
807,208,2004,18
807,246,2004,13
807,250,2004,106
807,276,2004,2971
807,348,2004,3
807,352,2004,1
807,372,2004,6
807,380,2004,45
807,528,2004,82
807,554,2004,1
807,578,2004,6
807,642,2004,1
807,688,2004,779
807,705,2004,3
807,752,2004,202
807,756,2004,131
807,826,2004,420
807,840,2004,151
807,36,2005,4
807,40,2005,36
807,56,2005,49
807,76,2005,5
807,124,2005,74
807,203,2005,3
807,208,2005,17
807,246,2005,13
807,250,2005,153
807,276,2005,6539
807,348,2005,7
807,372,2005,15
807,380,2005,58
807,528,2005,80
807,554,2005,1
807,578,2005,6
807,642,2005,1
807,688,2005,629
807,705,2005,3
807,752,2005,157
807,756,2005,145
807,826,2005,421
807,840,2005,184
807,40,2006,57
807,56,2006,36
807,76,2006,6
807,124,2006,76
807,203,2006,2
807,208,2006,21
807,246,2006,14
807,250,2006,176
807,276,2006,6014
807,348,2006,7
807,372,2006,15
807,380,2006,65
807,528,2006,53
807,554,2006,1
807,578,2006,6
807,642,2006,1
807,688,2006,398
807,705,2006,3
807,752,2006,159
807,756,2006,153
807,826,2006,421
807,840,2006,256
807,36,2007,10
807,40,2007,82
807,56,2007,21
807,76,2007,5
807,124,2007,136
807,203,2007,2
807,208,2007,21
807,246,2007,15
807,250,2007,198
807,276,2007,5926
807,348,2007,6
807,372,2007,15
807,380,2007,207
807,484,2007,1
807,499,2007,1
807,528,2007,25
807,554,2007,1
807,578,2007,6
807,642,2007,1
807,688,2007,398
807,705,2007,3
807,752,2007,164
807,756,2007,161
807,826,2007,421
807,840,2007,251
807,36,2008,10
807,40,2008,125
807,56,2008,10
807,76,2008,5
807,124,2008,140
807,196,2008,2
807,203,2008,2
807,208,2008,21
807,246,2008,8
807,250,2008,206
807,276,2008,5729
807,348,2008,5
807,372,2008,15
807,380,2008,209
807,484,2008,1
807,499,2008,1
807,528,2008,22
807,554,2008,1
807,578,2008,6
807,591,2008,1
807,642,2008,1
807,705,2008,3
807,752,2008,167
807,756,2008,160
807,826,2008,422
807,840,2008,249
807,36,2009,10
807,40,2009,156
807,56,2009,11
807,70,2009,4
807,76,2009,6
807,124,2009,137
807,196,2009,2
807,208,2009,18
807,246,2009,9
807,250,2009,235
807,276,2009,6081
807,348,2009,5
807,372,2009,15
807,380,2009,209
807,484,2009,1
807,499,2009,1
807,528,2009,15
807,554,2009,1
807,578,2009,6
807,591,2009,1
807,642,2009,1
807,705,2009,3
807,752,2009,161
807,756,2009,159
807,826,2009,422
807,840,2009,257
807,40,2010,161
807,56,2010,22
807,70,2010,4
807,76,2010,6
807,124,2010,123
807,196,2010,2
807,203,2010,2
807,208,2010,18
807,246,2010,9
807,250,2010,260
807,276,2010,6035
807,348,2010,5
807,372,2010,15
807,380,2010,207
807,484,2010,1
807,528,2010,13
807,554,2010,1
807,578,2010,4
807,591,2010,1
807,642,2010,1
807,688,2010,37
807,705,2010,2
807,752,2010,130
807,756,2010,151
807,826,2010,422
807,840,2010,257
807,40,2011,168
807,56,2011,33
807,70,2011,4
807,76,2011,6
807,124,2011,117
807,196,2011,2
807,203,2011,2
807,208,2011,15
807,246,2011,9
807,250,2011,273
807,276,2011,5982
807,348,2011,5
807,372,2011,15
807,380,2011,191
807,484,2011,1
807,528,2011,12
807,554,2011,1
807,591,2011,1
807,616,2011,1
807,620,2011,2
807,688,2011,51
807,705,2011,3
807,752,2011,132
807,756,2011,152
807,826,2011,282
807,840,2011,224
807,40,2012,168
807,56,2012,45
807,70,2012,4
807,76,2012,6
807,124,2012,97
807,196,2012,2
807,203,2012,1
807,208,2012,15
807,246,2012,9
807,250,2012,300
807,276,2012,6175
807,348,2012,5
807,372,2012,15
807,380,2012,181
807,484,2012,1
807,528,2012,10
807,591,2012,1
807,616,2012,1
807,620,2012,2
807,752,2012,118
807,756,2012,163
807,826,2012,83
807,840,2012,187
807,40,2013,161
807,70,2013,4
807,76,2013,6
807,124,2013,100
807,196,2013,2
807,203,2013,1
807,208,2013,13
807,246,2013,6
807,250,2013,316
807,276,2013,341
807,352,2013,4
807,372,2013,3
807,380,2013,198
807,484,2013,1
807,528,2013,2
807,591,2013,1
807,616,2013,1
807,620,2013,2
807,752,2013,107
807,756,2013,153
807,826,2013,27
807,840,2013,179
807,32,2014,17
807,40,2014,161
807,56,2014,75
807,76,2014,6
807,124,2014,100
807,208,2014,8
807,250,2014,316
807,276,2014,390
807,372,2014,10
807,380,2014,200
807,752,2014,95
807,756,2014,181
807,826,2014,18
807,840,2014,169
818,36,2003,248
818,40,2003,21
818,56,2003,3
818,76,2003,4
818,100,2003,1
818,124,2003,1291
818,196,2003,10
818,208,2003,22
818,246,2003,5
818,250,2003,67
818,276,2003,1314
818,300,2003,2
818,348,2003,1
818,372,2003,19
818,376,2003,1
818,380,2003,11
818,400,2003,3
818,422,2003,10
818,470,2003,6
818,504,2003,5
818,528,2003,34
818,578,2003,18
818,620,2003,1
818,642,2003,5
818,710,2003,1
818,724,2003,3
818,752,2003,108
818,756,2003,32
818,760,2003,5
818,792,2003,1
818,804,2003,4
818,826,2003,14
818,840,2003,2465
818,36,2004,735
818,40,2004,29
818,56,2004,1
818,76,2004,4
818,100,2004,2
818,124,2004,1109
818,196,2004,11
818,208,2004,22
818,246,2004,5
818,250,2004,80
818,276,2004,844
818,300,2004,2
818,348,2004,1
818,360,2004,1
818,372,2004,20
818,376,2004,1
818,380,2004,11
818,422,2004,9
818,470,2004,3
818,524,2004,1
818,528,2004,33
818,554,2004,3
818,578,2004,15
818,598,2004,1
818,616,2004,1
818,620,2004,1
818,642,2004,10
818,703,2004,2
818,710,2004,1
818,724,2004,3
818,752,2004,85
818,756,2004,32
818,760,2004,6
818,764,2004,1
818,792,2004,1
818,804,2004,4
818,826,2004,11
818,840,2004,2270
818,36,2005,994
818,40,2005,31
818,56,2005,1
818,76,2005,3
818,100,2005,2
818,124,2005,1208
818,196,2005,15
818,208,2005,21
818,246,2005,5
818,250,2005,81
818,276,2005,1277
818,300,2005,1
818,348,2005,1
818,360,2005,2
818,372,2005,21
818,376,2005,1
818,380,2005,7
818,400,2005,1
818,422,2005,9
818,470,2005,3
818,498,2005,1
818,524,2005,1
818,528,2005,37
818,554,2005,4
818,578,2005,15
818,598,2005,3
818,616,2005,1
818,620,2005,1
818,642,2005,10
818,703,2005,2
818,724,2005,10
818,752,2005,89
818,756,2005,31
818,760,2005,6
818,764,2005,3
818,792,2005,3
818,804,2005,4
818,826,2005,11
818,840,2005,2375
818,36,2006,975
818,40,2006,30
818,56,2006,1
818,76,2006,4
818,100,2006,2
818,124,2006,1004
818,196,2006,19
818,208,2006,19
818,246,2006,5
818,250,2006,96
818,276,2006,618
818,300,2006,2
818,348,2006,4
818,360,2006,2
818,372,2006,24
818,380,2006,7
818,400,2006,6
818,422,2006,7
818,470,2006,3
818,498,2006,3
818,524,2006,1
818,528,2006,26
818,554,2006,8
818,578,2006,15
818,620,2006,1
818,642,2006,10
818,703,2006,2
818,724,2006,10
818,752,2006,100
818,756,2006,31
818,760,2006,6
818,764,2006,2
818,792,2006,3
818,804,2006,4
818,826,2006,17
818,840,2006,4546
818,8,2007,1
818,36,2007,235
818,40,2007,33
818,56,2007,2
818,76,2007,4
818,124,2007,640
818,196,2007,21
818,208,2007,17
818,218,2007,1
818,246,2007,1
818,250,2007,104
818,276,2007,616
818,300,2007,2
818,348,2007,5
818,360,2007,2
818,372,2007,33
818,380,2007,15
818,400,2007,12
818,422,2007,15
818,470,2007,4
818,498,2007,3
818,524,2007,1
818,528,2007,21
818,554,2007,8
818,578,2007,6
818,620,2007,1
818,642,2007,11
818,703,2007,2
818,710,2007,1
818,724,2007,10
818,752,2007,109
818,756,2007,38
818,760,2007,6
818,764,2007,2
818,792,2007,4
818,804,2007,4
818,826,2007,21
818,840,2007,4788
818,8,2008,1
818,36,2008,228
818,40,2008,32
818,56,2008,7
818,76,2008,3
818,100,2008,3
818,124,2008,640
818,196,2008,21
818,208,2008,13
818,218,2008,1
818,246,2008,1
818,250,2008,111
818,276,2008,607
818,300,2008,3
818,348,2008,5
818,360,2008,2
818,368,2008,7
818,372,2008,34
818,380,2008,15
818,400,2008,11
818,422,2008,20
818,434,2008,4
818,470,2008,4
818,498,2008,3
818,528,2008,21
818,554,2008,8
818,578,2008,6
818,620,2008,1
818,642,2008,11
818,703,2008,2
818,710,2008,1
818,724,2008,9
818,752,2008,96
818,756,2008,36
818,760,2008,6
818,764,2008,2
818,792,2008,1
818,804,2008,2
818,826,2008,27
818,840,2008,4775
818,8,2009,1
818,36,2009,293
818,40,2009,36
818,56,2009,9
818,76,2009,4
818,100,2009,3
818,120,2009,1
818,124,2009,607
818,196,2009,26
818,208,2009,4
818,218,2009,1
818,246,2009,1
818,250,2009,129
818,276,2009,832
818,300,2009,3
818,348,2009,5
818,360,2009,2
818,372,2009,34
818,380,2009,21
818,400,2009,21
818,404,2009,2
818,422,2009,21
818,434,2009,3
818,470,2009,4
818,498,2009,2
818,528,2009,39
818,554,2009,9
818,578,2009,7
818,620,2009,1
818,642,2009,11
818,703,2009,2
818,724,2009,9
818,752,2009,107
818,756,2009,36
818,760,2009,2
818,804,2009,2
818,826,2009,42
818,840,2009,4658
818,8,2010,3
818,36,2010,350
818,40,2010,40
818,56,2010,9
818,76,2010,4
818,100,2010,4
818,120,2010,1
818,124,2010,573
818,196,2010,48
818,208,2010,2
818,218,2010,1
818,246,2010,2
818,250,2010,136
818,276,2010,875
818,300,2010,3
818,344,2010,6
818,348,2010,12
818,360,2010,2
818,372,2010,28
818,380,2010,23
818,400,2010,21
818,404,2010,3
818,410,2010,2
818,422,2010,11
818,434,2010,3
818,470,2010,5
818,498,2010,2
818,528,2010,46
818,554,2010,11
818,578,2010,10
818,620,2010,1
818,642,2010,10
818,643,2010,9
818,703,2010,2
818,724,2010,7
818,752,2010,112
818,756,2010,43
818,760,2010,14
818,792,2010,6
818,804,2010,2
818,826,2010,49
818,840,2010,4408
818,887,2010,14
818,8,2011,3
818,36,2011,573
818,40,2011,59
818,56,2011,11
818,76,2011,4
818,100,2011,4
818,124,2011,555
818,196,2011,54
818,208,2011,2
818,218,2011,1
818,246,2011,2
818,250,2011,184
818,276,2011,877
818,300,2011,2
818,344,2011,6
818,348,2011,15
818,356,2011,1
818,360,2011,2
818,372,2011,25
818,380,2011,70
818,400,2011,29
818,404,2011,1
818,410,2011,2
818,422,2011,7
818,434,2011,3
818,470,2011,4
818,498,2011,2
818,528,2011,52
818,554,2011,14
818,578,2011,21
818,616,2011,3
818,642,2011,10
818,643,2011,5
818,703,2011,2
818,724,2011,8
818,729,2011,1
818,752,2011,124
818,756,2011,43
818,760,2011,33
818,764,2011,1
818,792,2011,14
818,804,2011,2
818,826,2011,119
818,840,2011,4972
818,887,2011,14
818,8,2012,2
818,36,2012,810
818,40,2012,82
818,56,2012,18
818,76,2012,4
818,100,2012,3
818,112,2012,1
818,124,2012,597
818,196,2012,58
818,203,2012,2
818,208,2012,2
818,218,2012,1
818,246,2012,1
818,250,2012,286
818,276,2012,860
818,300,2012,4
818,344,2012,2
818,348,2012,16
818,356,2012,1
818,360,2012,2
818,368,2012,3
818,372,2012,21
818,380,2012,247
818,398,2012,1
818,400,2012,21
818,404,2012,4
818,410,2012,2
818,422,2012,16
818,434,2012,3
818,458,2012,1
818,470,2012,8
818,484,2012,1
818,498,2012,4
818,528,2012,92
818,554,2012,23
818,566,2012,3
818,578,2012,18
818,616,2012,3
818,642,2012,15
818,643,2012,8
818,703,2012,1
818,710,2012,1
818,724,2012,8
818,729,2012,3
818,752,2012,142
818,756,2012,46
818,760,2012,26
818,764,2012,11
818,792,2012,13
818,800,2012,6
818,804,2012,2
818,826,2012,204
818,840,2012,6297
818,887,2012,14
818,8,2013,3
818,32,2013,5
818,36,2013,1132
818,40,2013,96
818,56,2013,19
818,76,2013,5
818,100,2013,15
818,112,2013,6
818,124,2013,638
818,148,2013,1
818,196,2013,75
818,203,2013,3
818,218,2013,1
818,231,2013,1
818,246,2013,1
818,250,2013,422
818,265,2013,4
818,276,2013,266
818,300,2013,31
818,344,2013,2
818,348,2013,5
818,356,2013,1
818,360,2013,2
818,372,2013,38
818,380,2013,581
818,398,2013,1
818,400,2013,36
818,404,2013,5
818,410,2013,2
818,414,2013,5
818,422,2013,28
818,428,2013,3
818,434,2013,3
818,470,2013,13
818,484,2013,2
818,498,2013,4
818,524,2013,1
818,528,2013,158
818,554,2013,23
818,578,2013,24
818,616,2013,20
818,642,2013,16
818,643,2013,10
818,703,2013,2
818,710,2013,1
818,716,2013,4
818,724,2013,13
818,729,2013,6
818,752,2013,173
818,756,2013,56
818,760,2013,16
818,764,2013,6
818,780,2013,1
818,788,2013,1
818,792,2013,17
818,800,2013,4
818,804,2013,3
818,826,2013,289
818,840,2013,8497
818,887,2013,14
818,32,2014,5
818,36,2014,1370
818,40,2014,96
818,56,2014,29
818,76,2014,8
818,100,2014,14
818,112,2014,6
818,124,2014,684
818,196,2014,77
818,246,2014,6
818,250,2014,662
818,276,2014,355
818,300,2014,92
818,344,2014,8
818,348,2014,10
818,360,2014,13
818,372,2014,41
818,380,2014,1145
818,400,2014,44
818,404,2014,5
818,410,2014,5
818,414,2014,5
818,422,2014,26
818,428,2014,5
818,470,2014,30
818,528,2014,189
818,554,2014,23
818,578,2014,26
818,616,2014,31
818,642,2014,17
818,643,2014,23
818,724,2014,16
818,729,2014,10
818,752,2014,228
818,756,2014,64
818,760,2014,18
818,792,2014,22
818,800,2014,5
818,826,2014,349
818,840,2014,10047
818,887,2014,15
826,36,2003,4
826,124,2003,22
826,276,2003,47
826,372,2003,8
826,528,2003,2
826,752,2003,1
826,756,2003,1
826,840,2003,64
826,36,2004,4
826,124,2004,21
826,276,2004,52
826,372,2004,8
826,528,2004,2
826,752,2004,1
826,756,2004,1
826,840,2004,55
826,36,2005,5
826,124,2005,29
826,276,2005,42
